time,iqs,ids,torque,rpm,vqs,vds
0.041,14.939818,-21.715563,-19.885534,-184.13959,179.62924,0.0
0.042000003,14.51621,-22.08298,-20.640505,-180.69157,179.62924,0.0
0.043,13.988261,-22.235565,-19.441893,-194.02203,179.62924,0.0
0.044000003,13.4317665,-22.2232,-16.5265,-202.96432,179.62924,0.0
0.045,12.916513,-21.950537,-12.234267,-207.33667,179.62924,0.0
0.046000004,12.541647,-21.503729,-7.40245,-210.81834,179.62924,0.0
0.047000002,12.367738,-20.91663,-2.7799394,-228.75104,179.62924,0.0
0.048,12.470878,-20.298664,0.94287145,-221.44118,179.62924,0.0
0.049000002,12.818894,-19.756994,3.128235,-221.63428,179.62924,0.0
0.05,13.328886,-19.395578,3.4107556,-205.80966,179.62924,0.0
0.051000003,13.996812,-19.281204,1.8732632,-216.42949,179.62924,0.0
0.052,14.6143,-19.422361,-1.3038174,-212.78337,179.62924,0.0
0.053000003,15.167515,-19.8159,-5.5711308,-221.26324,179.62924,0.0
0.054,15.503216,-20.380974,-10.256296,-224.83218,179.62924,0.0
0.055000003,15.590857,-21.059284,-14.51948,-229.7491,179.62924,0.0
0.056,15.448742,-21.723206,-17.756907,-245.23247,179.62924,0.0
0.057000004,15.019556,-22.275202,-19.459513,-245.72112,179.62924,0.0
0.058000002,14.43458,-22.641201,-19.265717,-246.99792,179.62924,0.0
0.059000004,13.746474,-22.762405,-17.350714,-262.69135,179.62924,0.0
0.060000002,13.03254,-22.605656,-13.894089,-271.07047,179.62924,0.0
0.061000004,12.444189,-22.17954,-9.566131,-274.75775,179.62924,0.0
0.062000003,12.087662,-21.550095,-4.988857,-284.98495,179.62924,0.0
0.063,12.019085,-20.774137,-1.0397506,-283.24817,179.62924,0.0
0.064,12.271849,-20.04993,1.6317407,-284.84888,179.62924,0.0
0.065000005,12.807146,-19.483986,2.6534224,-278.07202,179.62924,0.0
0.066,13.514894,-19.185997,1.868232,-283.50317,179.62924,0.0
0.067,14.288863,-19.208185,-0.62810385,-286.00165,179.62924,0.0
0.068,15.008413,-19.53,-4.2921004,-282.9563,179.62924,0.0
0.069000006,15.545094,-20.12131,-8.555664,-290.24008,179.62924,0.0
0.07,15.758402,-20.858084,-12.689395,-288.27808,179.62924,0.0
0.071,15.72865,-21.668642,-16.045975,-296.9575,179.62924,0.0
0.072000004,15.359141,-22.362871,-17.994963,-315.25357,179.62924,0.0
0.07300001,14.740717,-22.911493,-18.296024,-319.438,179.62924,0.0
0.074,13.945821,-23.126225,-16.822626,-328.9806,179.62924,0.0
0.075,13.136125,-23.042253,-13.933619,-340.12585,179.62924,0.0
0.076000005,12.417717,-22.64678,-10.041742,-336.40378,179.62924,0.0
0.07700001,11.932192,-21.959618,-5.8174787,-342.91174,179.62924,0.0
0.078,11.77133,-21.136423,-2.086666,-350.79623,179.62924,0.0
0.079,11.950946,-20.284193,0.5428088,-338.6117,179.62924,0.0
0.080000006,12.492923,-19.630205,1.7192047,-334.4779,179.62924,0.0
0.081,13.246408,-19.220785,1.1182963,-338.5045,179.62924,0.0
0.082,14.118989,-19.16158,-0.97367245,-342.1953,179.62924,0.0
0.083000004,14.921144,-19.459974,-4.2760363,-346.71002,179.62924,0.0
0.08400001,15.521396,-20.064602,-8.111232,-337.6516,179.62924,0.0
0.085,15.847263,-20.859455,-11.867522,-350.13135,179.62924,0.0
0.086,15.812814,-21.730328,-14.894119,-356.64053,179.62924,0.0
0.087000005,15.4285965,-22.517263,-16.681908,-368.55374,179.62924,0.0
0.08800001,14.775475,-23.112028,-16.9135,-369.76755,179.62924,0.0
0.089,13.9468775,-23.360897,-15.499011,-376.68237,179.62924,0.0
0.09,13.092328,-23.286833,-12.8176,-388.40088,179.62924,0.0
0.091000006,12.318043,-22.834381,-9.326426,-397.69208,179.62924,0.0
0.09200001,11.812597,-22.100668,-5.537095,-402.37195,179.62924,0.0
0.093,11.654365,-21.251856,-2.2731469,-398.4787,179.62924,0.0
0.094000004,11.891285,-20.374252,-0.064183,-408.87228,179.62924,0.0
0.095000006,12.438398,-19.671568,0.7456683,-403.4478,179.62924,0.0
0.096,13.231156,-19.298944,0.021738976,-392.74835,179.62924,0.0
0.097,14.126411,-19.263243,-2.0917864,-406.58755,179.62924,0.0
0.098000005,14.931804,-19.639412,-5.127836,-401.80295,179.62924,0.0
0.09900001,15.554844,-20.280216,-8.593758,-402.7926,179.62924,0.0
0.1,15.82099,-21.129711,-11.831834,-417.601,179.62924,0.0
0.101,15.727009,-22.006783,-14.229496,-421.2178,179.62924,0.0
0.102000006,15.299492,-22.753021,-15.39723,-433.13644,179.62924,0.0
0.10300001,14.579552,-23.299494,-15.190409,-427.7149,179.62924,0.0
0.104,13.733958,-23.493816,-13.60846,-444.2082,179.62924,0.0
0.105000004,12.867089,-23.296293,-10.931749,-446.8925,179.62924,0.0
0.106000006,12.1483965,-22.764809,-7.7167563,-453.39807,179.62924,0.0
0.10700001,11.73994,-21.981754,-4.5622425,-459.68488,179.62924,0.0
0.108,11.681781,-21.113266,-2.0046995,-449.3271,179.62924,0.0
0.109000005,12.035143,-20.288939,-0.52164024,-455.68793,179.62924,0.0
0.11000001,12.670261,-19.7145,-0.35048765,-465.08218,179.62924,0.0
0.11100001,13.515463,-19.434515,-1.4958174,-463.15848,179.62924,0.0
0.112,14.35779,-19.560368,-3.6572537,-457.72144,179.62924,0.0
0.113000005,15.089016,-20.008165,-6.5426817,-460.99637,179.62924,0.0
0.11400001,15.568549,-20.730324,-9.477678,-465.42743,179.62924,0.0
0.115,15.680076,-21.566206,-12.002573,-475.8484,179.62924,0.0
0.116000004,15.449885,-22.387445,-13.517925,-478.56998,179.62924,0.0
0.117000006,14.891678,-23.051754,-13.975353,-483.66565,179.62924,0.0
0.11800001,14.1208315,-23.426298,-13.138442,-500.6901,179.62924,0.0
0.119,13.274149,-23.419468,-11.249645,-507.84747,179.62924,0.0
0.120000005,12.534879,-23.070002,-8.673635,-507.86954,179.62924,0.0
0.12100001,11.979534,-22.422523,-5.8816004,-507.6052,179.62924,0.0
0.12200001,11.7820425,-21.63069,-3.4601388,-507.84314,179.62924,0.0
0.123,11.950488,-20.810995,-1.8376138,-514.68494,179.62924,0.0
0.124000005,12.424038,-20.14698,-1.2675484,-513.63104,179.62924,0.0
0.125,13.152494,-19.782846,-1.7772691,-512.254,179.62924,0.0
0.126,13.932019,-19.743105,-3.3744957,-515.268,179.62924,0.0
0.127,14.664452,-20.043655,-5.61356,-521.32117,179.62924,0.0
0.128,15.21694,-20.618486,-8.11281,-527.12354,179.62924,0.0
0.12900001,15.4349165,-21.384697,-10.352341,-519.9645,179.62924,0.0
0.13000001,15.341293,-22.169174,-11.871775,-537.8653,179.62924,0.0
0.13100001,14.920615,-22.8254,-12.5367365,-541.6085,179.62924,0.0
0.132,14.263414,-23.245037,-12.07892,-545.8383,179.62924,0.0
0.133,13.510049,-23.350965,-10.68787,-549.5312,179.62924,0.0
0.134,12.783802,-23.113657,-8.670613,-555.177,179.62924,0.0
0.135,12.248711,-22.59471,-6.3950987,-558.9125,179.62924,0.0
0.136,11.964955,-21.914356,-4.3283787,-551.54895,179.62924,0.0
0.13700001,12.03573,-21.166975,-2.8199065,-563.5287,179.62924,0.0
0.13800001,12.4121,-20.552187,-2.1932425,-564.3407,179.62924,0.0
0.13900001,13.0283785,-20.153706,-2.5171673,-568.5914,179.62924,0.0
0.14,13.727329,-20.031012,-3.7019403,-557.0216,179.62924,0.0
0.141,14.406567,-20.263275,-5.4755516,-570.7606,179.62924,0.0
0.142,14.905854,-20.757502,-7.4647493,-577.1787,179.62924,0.0
0.143,15.163068,-21.400543,-9.289683,-571.8528,179.62924,0.0
0.14400001,15.100024,-22.100958,-10.572289,-575.7529,179.62924,0.0
0.14500001,14.777559,-22.693083,-11.140579,-589.6735,179.62924,0.0
0.14600001,14.216688,-23.080227,-10.842025,-585.30054,179.62924,0.0
0.147,13.567772,-23.201157,-9.790076,-583.57715,179.62924,0.0
0.148,12.927308,-23.028263,-8.159975,-603.14343,179.62924,0.0
0.149,12.436935,-22.574917,-6.329921,-601.8257,179.62924,0.0
0.15,12.205806,-21.97465,-4.7215233,-606.0672,179.62924,0.0
0.15100001,12.246511,-21.360395,-3.538336,-606.8081,179.62924,0.0
0.15200001,12.555193,-20.83242,-3.0506394,-604.25977,179.62924,0.0
0.15300001,13.0641165,-20.500223,-3.3424907,-618.6678,179.62924,0.0
0.15400001,13.667553,-20.393633,-4.2548723,-612.9443,179.62924,0.0
0.155,14.235955,-20.579985,-5.7341213,-621.53,179.62924,0.0
0.156,14.673266,-21.003067,-7.2709966,-616.3337,179.62924,0.0
0.157,14.867008,-21.562555,-8.657621,-627.45715,179.62924,0.0
0.158,14.810389,-22.123964,-9.5985565,-622.80756,179.62924,0.0
0.15900001,14.499645,-22.639313,-9.937552,-633.698,179.62924,0.0
0.16000001,14.037915,-22.922182,-9.576615,-636.7095,179.62924,0.0
0.16100001,13.497709,-23.016949,-8.71078,-647.47095,179.62924,0.0
0.162,12.958016,-22.827353,-7.442568,-655.53656,179.62924,0.0
0.163,12.600843,-22.433847,-6.0560613,-651.4282,179.62924,0.0
